Book_page,Year,Site,Nest_ID,Species,Observer,Date_found,how_found,Clutch_max,floatAge,ageMethod
b14.6,2014,chur,14HPE1,sepl,vloverti,2014-06-14,,3,,
b11.7,2011,eaba,11eaba,wrsa,bhill,2011-07-10,searcher,4,,
b11.6,2011,eaba,11eabaagc01,amgp,dkessler,2011-06-24,searcher,4,6.0,float
b11.6,2011,eaba,11eabaagv01,amgp,dkessler,2011-06-25,searcher,3,3.0,float
b11.6,2011,eaba,11eababbc02,bbpl,dkessler,2011-06-24,searcher,4,4.0,float
b11.7,2011,eaba,11eababsv01,wrsa,bhill,2011-07-07,searcher,4,2.0,float
b11.6,2011,eaba,11eabaduh01,dunl,dkessler,2011-06-28,searcher,3,2.0,float
b11.6,2011,eaba,11eabaduv01,dunl,dkessler,2011-06-29,searcher,4,5.0,float
b11.7,2011,eaba,11eabarpc01,reph,bhill,2011-07-08,searcher,4,4.0,float
b11.7,2011,eaba,11eabarpc02,reph,bhill,2011-07-08,searcher,3,4.0,float
b11.7,2011,eaba,11eabarpc03,reph,bhill,2011-07-09,searcher,4,6.0,float
b11.7,2011,eaba,11eabarph04,reph,rlanctot,2011-07-04,searcher,4,5.0,float
b11.7,2011,eaba,11eabarph05,reph,rlanctot,2011-07-05,searcher,4,4.0,float
b11.7,2011,eaba,11eabarph06,reph,bhill,2011-07-06,searcher,3,4.0,float
b11.7,2011,eaba,11eabarph07,reph,bhill,2011-07-08,searcher,4,4.0,float
b11.7,2011,eaba,11eabarph08,reph,jzamuido,2011-07-13,searcher,4,5.0,float
b11.7,2011,eaba,11eabarpm02,reph,bhill,2011-07-07,searcher,4,4.0,float
b11.7,2011,eaba,11eabarth07,rutu,jzamuido,2011-07-15,searcher,4,12.0,float
b11.6,2011,eaba,11eabartm01,rutu,dkessler,2011-06-26,searcher,4,3.0,float
b11.6,2011,eaba,11eabaspc01,sepl,dkessler,2011-06-29,searcher,4,4.0,float
b11.6,2011,eaba,11eabaspc02,sepl,dkessler,2011-06-30,searcher,4,9.0,float
b11.6,2011,eaba,11eabasph04,sepl,dkessler,2011-06-29,searcher,4,7.0,hatch
b11.6,2011,eaba,11eabasph05,sepl,dkessler,2011-06-29,searcher,4,6.0,hatch
b11.6,2011,eaba,11eabaspm01,sepl,dkessler,2011-06-26,searcher,3,0.0,float
b11.6,2011,eaba,11eabaspm02,sepl,dkessler,2011-06-26,searcher,4,8.0,float
b11.6,2011,eaba,11eabaspm03,sepl,dkessler,2011-06-30,searcher,4,2.0,float
b11.6,2011,eaba,11eabaspv01,sepl,dkessler,2011-06-28,searcher,4,9.0,hatch
b11.6,2011,eaba,11eabawrc01,wrsa,dkessler,2011-06-24,searcher,4,4.0,hatch
b11.7,2011,eaba,11eabawrc03,wrsa,jzamuido,2011-07-13,searcher,4,2.0,float
b11.7,2011,eaba,11eabawrc04,wrsa,jzamuido,2011-07-13,searcher,3,2.0,float
b11.7,2011,eaba,11eabawrc05,wrsa,jzamuido,2011-07-13,searcher,4,11.0,float
b11.7,2011,eaba,11eabawrc06,wrsa,jzamuido,2011-07-19,searcher,4,2.0,float
b11.7,2011,eaba,11eabawrc07,wrsa,jzamuido,2011-07-19,searcher,3,11.0,float
b11.7,2011,eaba,11eabawrh02,wrsa,rlanctot,2011-07-05,searcher,4,3.0,float
b11.7,2011,eaba,11eabawrh03,wrsa,rlanctot,2011-07-05,searcher,3,3.0,float
b11.7,2011,eaba,11eabawrh04,wrsa,bhill,2011-07-06,searcher,4,3.0,float
b11.7,2011,eaba,11eabawrh05,wrsa,jzamuido,2011-07-16,searcher,3,3.0,float
b11.7,2011,eaba,11eabawrh06,wrsa,jzamuido,2011-07-19,searcher,4,3.0,float
b11.7,2011,eaba,11eabawrh07,wrsa,jzamuido,2011-07-19,searcher,4,12.0,float
b11.6,2011,eaba,11eabawrm01,wrsa,abankert,2011-06-20,searcher,4,3.0,float
b11.7,2011,eaba,11eabawrm04,wrsa,ssaalfeld,2011-07-02,searcher,4,5.0,hatch
b11.7,2011,eaba,11eabawrm06,wrsa,bhill,2011-07-10,searcher,3,0.0,float
b13.6,2013,eaba,13eababba01,bbpl,amould,2013-06-25,searcher,4,3.0,float
b13.6,2013,eaba,13eababba04,bbpl,amould,2013-06-27,searcher,4,3.0,float
b13.6,2013,eaba,13eababbs01,bbpl,amould,2013-06-24,searcher,2,,
b13.7,2013,eaba,13eabadue01,dunl,amould,2013-07-01,searcher,2,,
b13.6,2013,eaba,13eabarpa01,reph,amould,2013-06-27,searcher,4,2.0,float
b13.7,2013,eaba,13eabarpa05,reph,amould,2013-07-02,searcher,1,,
b13.7,2013,eaba,13eabarpe04,reph,rlanctot,2013-07-04,searcher,3,,
b13.7,2013,eaba,13eabarpl01,reph,amould,2013-07-02,searcher,3,,
b13.7,2013,eaba,13eabarps03,reph,rlanctot,2013-07-04,searcher,4,5.0,float
b13.7,2013,eaba,13eabarps05,reph,wenglish,2013-07-12,searcher,4,1.0,float
b13.7,2013,eaba,13eabarue01,rutu,amould,2013-07-03,searcher,4,11.0,float
b13.7,2013,eaba,13eabarus03,rutu,wenglish,2013-07-09,searcher,4,4.0,float
b13.7,2013,eaba,13eabasee01,sesa,amould,2013-07-01,searcher,4,,float
b13.7,2013,eaba,13eabasee02,sesa,amould,2013-07-02,searcher,4,8.0,float
b13.6,2013,eaba,13eabaspl01,sepl,amould,2013-06-25,searcher,4,4.0,hatch
b13.6,2013,eaba,13eabaspl02,sepl,amould,2013-06-27,searcher,4,10.0,hatch
b13.6,2013,eaba,13eabawra02,wrsa,amould,2013-06-25,searcher,4,7.0,hatch
b13.6,2013,eaba,13eabawra03,wrsa,amould,2013-06-25,searcher,4,6.0,float
b13.7,2013,eaba,13eabawra04,wrsa,amould,2013-07-02,searcher,1,,lay
b13.7,2013,eaba,13eabawra05,wrsa,wenglish,2013-07-07,searcher,4,4.0,float
b13.7,2013,eaba,13eabawra06,wrsa,wenglish,2013-07-08,searcher,4,10.0,float
b13.7,2013,eaba,13eabawra07,wrsa,wenglish,2013-07-11,searcher,3,4.0,float
b13.7,2013,eaba,13eabawra08,wrsa,wenglish,2013-07-12,searcher,2,,
b13.7,2013,eaba,13eabawre01,wrsa,amould,2013-07-01,searcher,4,,float
b13.7,2013,eaba,13eabawre02,wrsa,amould,2013-07-01,searcher,4,,
b13.7,2013,eaba,13eabawre03,wrsa,rlanctot,2013-07-04,searcher,4,10.0,hatch
b13.7,2013,eaba,13eabawre04,wrsa,wenglish,2013-07-10,searcher,4,,
b13.7,2013,eaba,13eabawre05,wrsa,wenglish,2013-07-10,searcher,3,,
b13.6,2013,eaba,13eabawrl01,wrsa,dkessler,2013-06-21,searcher,4,,hatch
b13.6,2013,eaba,13eabawrl02,wrsa,amould,2013-06-27,searcher,4,3.0,hatch
b13.7,2013,eaba,13eabawrl03,wrsa,rlanctot,2013-07-04,searcher,4,4.0,float
b13.7,2013,eaba,13eabawrl04,wrsa,wenglish,2013-07-06,searcher,4,12.0,float
b13.7,2013,eaba,13eabawrl05,wrsa,bkaselow,2013-07-18,searcher,4,10.0,float
b13.7,2013,eaba,13eabawrl06,wrsa,bkaselow,2013-07-19,searcher,3,10.0,float
b13.6,2013,eaba,13eabawrs01,wrsa,dkessler,2013-06-21,searcher,3,,lay
b13.6,2013,eaba,13eabawrs02,wrsa,amould,2013-06-28,searcher,5,3.0,hatch
b13.7,2013,eaba,13eabawrs03,wrsa,amould,2013-07-01,searcher,4,10.0,hatch
b13.7,2013,eaba,13eabawrs04,wrsa,amould,2013-07-02,searcher,4,10.0,hatch
b13.7,2013,eaba,13eabawrs05,wrsa,wenglish,2013-07-08,searcher,4,14.0,hatch
b10.6,2010,ikpi,10ikpi10cjs001,sesa,bhill,2010-06-11,rope,3,,lay
b10.6,2010,ikpi,10ikpi10cjs002,dunl,bhill,2010-06-11,bander,2,,lay
b10.6,2010,ikpi,10ikpi10cjs004,sesa,bhill,2010-06-14,rope,4,,float
b10.6,2010,ikpi,10ikpi10cjs007,reph,bhill,2010-06-14,rope,4,,float
b10.6,2010,ikpi,10ikpi10cjs015,dunl,lworing,2010-06-18,bander,4,,float
b10.6,2010,ikpi,10ikpi10cjs020,reph,bhill,2010-06-15,rope,4,,float
b10.6,2010,ikpi,10ikpi10cjs022,sesa,bhill,2010-06-15,rope,4,,float
b10.6,2010,ikpi,10ikpi10cjs023,sesa,bhill,2010-06-15,rope,4,,float
b10.6,2010,ikpi,10ikpi10cjs024,sesa,bhill,2010-06-15,rope,4,,float
b10.6,2010,ikpi,10ikpi10cjs025,dunl,bhill,2010-06-15,rope,4,,float
b10.6,2010,ikpi,10ikpi10cjs026,sesa,bhill,2010-06-15,rope,4,,float
b10.6,2010,ikpi,10ikpi10cjs027,sesa,bhill,2010-06-16,rope,4,,float
b10.6,2010,ikpi,10ikpi10cjs028,bbpl,bhill,2010-06-16,rope,4,,float
b10.6,2010,ikpi,10ikpi10cjs029,sesa,bhill,2010-06-16,rope,4,,float
b10.6,2010,ikpi,10ikpi10cjs030,sesa,bhill,2010-06-16,rope,4,,float
b10.6,2010,ikpi,10ikpi10cjs031,sesa,bhill,2010-06-16,rope,4,,float
b10.6,2010,ikpi,10ikpi10cjs032,sesa,bhill,2010-06-16,rope,4,,float
b10.6,2010,ikpi,10ikpi10cjs035,btgo,bhill,2010-06-16,rope,,,
b10.6,2010,ikpi,10ikpi10cjs036,dunl,bhill,2010-06-16,rope,4,,float
b10.6,2010,ikpi,10ikpi10cjs037,pesa,lworing,2010-06-22,rope,4,,
b10.6,2010,ikpi,10ikpi10cjs038,pesa,lworing,2010-06-25,rope,4,,float
b10.6,2010,ikpi,10ikpi10cjs039,pesa,lworing,2010-06-25,rope,4,,float
b10.6,2010,ikpi,10ikpi10cjs040,lbdo,lworing,2010-06-25,rope,2,,lay
b10.6,2010,ikpi,10ikpi10cjs041,sesa,rlanctot,2010-06-26,bander,4,,float
b10.6,2010,ikpi,10ikpi10cjs042,sesa,rlanctot,2010-06-26,bander,4,,float
b10.6,2010,ikpi,10ikpi10cjs044,pesa,rlanctot,2010-06-27,bander,4,,float
b10.6,2010,ikpi,10ikpi10cjs047,pesa,mbwunder,2010-06-28,bander,4,,
b10.7,2010,ikpi,10ikpi10cjs051,rnph,rlanctot,2010-07-03,bander,4,,float
b10.6,2010,ikpi,10ikpi10cmb007,dunl,bhill,2010-06-12,bander,3,,lay
b10.6,2010,ikpi,10ikpi10cmb011,pesa,lworing,2010-06-19,rope,4,,float
b10.6,2010,ikpi,10ikpi10cmb015,pesa,mbwunder,2010-06-30,rope,,,
b10.6,2010,ikpi,10ikpi10cmb017,pesa,mbwunder,2010-06-30,,4,,float
b10.6,2010,ikpi,10ikpi10cmb018,btgo,mbwunder,2010-06-30,bander,,,
b10.6,2010,ikpi,10ikpi10vj012,rnph,bhill,2010-06-12,,1,,lay
b10.6,2010,ikpi,10ikpi10vj013,sesa,bhill,2010-06-12,,4,,float
b10.6,2010,ikpi,10ikpi10vj014,dunl,bhill,2010-06-12,rope,1,,lay
b10.6,2010,ikpi,10ikpi10vj015,sesa,bhill,2010-06-12,rope,3,,lay
b10.6,2010,ikpi,10ikpi10vj016,sesa,bhill,2010-06-12,rope,4,,float
b10.6,2010,ikpi,10ikpi10vj017,sesa,bhill,2010-06-12,,3,,lay
b10.6,2010,ikpi,10ikpi10vj018,sesa,bhill,2010-06-13,rope,4,,float
b10.6,2010,ikpi,10ikpi10vj019,sesa,bhill,2010-06-13,rope,4,,float
b10.6,2010,ikpi,10ikpi10vj021,sesa,bhill,2010-06-13,rope,3,,lay
b10.6,2010,ikpi,10ikpi10vj023,sesa,bhill,2010-06-13,rope,3,,lay
b10.6,2010,ikpi,10ikpi10vj024,sesa,bhill,2010-06-13,rope,3,,lay
b10.6,2010,ikpi,10ikpi10vj025,sesa,bhill,2010-06-13,bander,3,,lay
b10.6,2010,ikpi,10ikpi10vj026,reph,bhill,2010-06-13,rope,4,,float
b10.6,2010,ikpi,10ikpi10vj027,dunl,bhill,2010-06-13,rope,3,,lay
b10.6,2010,ikpi,10ikpi10vj028,dunl,bhill,2010-06-13,rope,4,,float
b10.6,2010,ikpi,10ikpi10vj031,sesa,bhill,2010-06-13,rope,4,,float
b10.6,2010,ikpi,10ikpi10vj054,sesa,lworing,2010-06-19,,4,,float
b10.6,2010,ikpi,10ikpi10vj056,pesa,lworing,2010-06-19,bander,4,,float
b10.6,2010,ikpi,10ikpi10vj060,sesa,lworing,2010-06-20,bander,4,,float
b10.6,2010,ikpi,10ikpi10vj064,sesa,lworing,2010-06-20,rope,4,,float
b10.6,2010,ikpi,10ikpi10vj078,dunl,lworing,2010-06-23,rope,3,,
b10.6,2010,ikpi,10ikpi10vj083,dunl,lworing,2010-06-24,rope,4,,float
b10.6,2010,ikpi,10ikpi10vj090,rnph,lworing,2010-06-25,bander,3,,
b10.7,2010,ikpi,10ikpi10vj094,sesa,rlanctot,2010-07-02,bander,,,
b11.7,2011,eaba,11eabarph03,reph,dkessler,2011-07-01,searcher,4,4.0,float
b11.6,2011,eaba,11eabasph01,sepl,abankert,2011-06-22,searcher,4,3.0,hatch
b11.6,2011,eaba,11eabasph03,sepl,abankert,2011-06-23,searcher,4,4.0,float
b11.6,2011,eaba,11eabawrh01,wrsa,dkessler,2011-06-28,searcher,4,4.0,float
b11.6,2011,eaba,11eabawrm02,wrsa,abankert,2011-06-20,searcher,4,0.0,lay
b11.6,2011,eaba,11eabawrm03,wrsa,abankert,2011-06-21,searcher,3,,
b11.6,2011,eaba,11eabawrv01,wrsa,abankert,2011-06-22,searcher,4,3.0,float
b13.6,2013,eaba,13eabaspp02,sepl,amould,2013-06-27,searcher,4,,lay
b11.7,2011,eaba,11eabarph02,reph,dkessler,2011-07-01,searcher,4,,
b11.7,2011,eaba,11eabarpm01,reph,dkessler,2011-07-01,searcher,3,,
b11.6,2011,eaba,11eabasph02,sepl,abankert,2011-06-22,searcher,4,,lay
b13.7,2013,eaba,13eabarpe02,reph,amould,2013-07-02,searcher,4,,lay
b13.6,2013,eaba,13eabawra01,wrsa,dkessler,2013-06-20,searcher,3,,lay
b95.6,1995,nome,95nome304,rnph,,1995-06-05,,2,,
b11.6,2011,eaba,11eabarph01,reph,dkessler,2011-06-25,searcher,4,,
b11.7,2011,eaba,11eabawrc02,wrsa,bhill,2011-07-06,searcher,4,,
b11.7,2011,eaba,11eabawrm05,wrsa,ssaalfeld,2011-07-02,searcher,4,,
b13.6,2013,eaba,13eabaspp01,sepl,dkessler,2013-06-21,searcher,4,,lay
b13.6,2013,eaba,13eabaspp03,sepl,dkessler,2013-06-21,searcher,4,,lay
b93.5,1993,nome,93nome401,rnph,bharrington,1993-05-30,,3,,float
b93.6,1993,nome,93nome408,rnph,bharrington,1993-06-03,,3,,float
b94.6,1994,nome,94nome117,wesa,,1994-06-03,,3,,
b95.6,1995,nome,95nome132,rnph,,1995-06-17,,3,,hatch
b95.6,1995,nome,95nome234,rnph,,1995-06-15,,3,,hatch
b95.6,1995,nome,95nome45,rnph,,1995-06-15,,3,,hatch
b99.6,1999,nome,99nome4,sesa,,1999-06-28,,3,,hatch
b99.6,1999,nome,99nome65,wesa,bharrington,1999-06-01,,3,,float
b93.5,1993,nome,93nome116,rnph,,1993-05-29,,4,,
b93.6,1993,nome,93nome138,rnph,,1993-06-11,,4,,
b93.6,1993,nome,93nome23,rnph,,1993-06-05,,4,,
b93.6,1993,nome,93nome413,rnph,,1993-06-23,,4,,
b94.6,1994,nome,94nome130,wesa,bharrington,1994-06-12,,4,,float
b94.6,1994,nome,94nome210,rnph,,1994-06-09,,4,,lay
b94.6,1994,nome,94nome212,rnph,bharrington,1994-06-12,,4,,float
b94.5,1994,nome,94nome311,rnph,bharrington,1994-05-27,,4,,float
b94.7,1994,nome,94nome407,rnph,,1994-07-01,,4,,hatch
b94.6,1994,nome,94nome50,rnph,bharrington,1994-06-14,,4,,float
b94.6,1994,nome,94nome51,rnph,bharrington,1994-06-15,,4,,float
b95.5,1995,nome,95nome106,rnph,,1995-05-30,,4,,hatch
b95.5,1995,nome,95nome12,wesa,bharrington,1995-05-27,,4,,float
b95.6,1995,nome,95nome138,rnph,,1995-06-20,,4,,lay
b95.5,1995,nome,95nome212,rnph,bharrington,1995-05-31,,4,,float
b95.6,1995,nome,95nome217,rnph,,1995-06-02,,4,,lay
b95.6,1995,nome,95nome223,rnph,bharrington,1995-06-07,,4,,float
b95.6,1995,nome,95nome42,sesa,bharrington,1995-06-11,,4,,float
b95.6,1995,nome,95nome50,rnph,,1995-06-28,,4,,hatch
b98.6,1998,nome,98nome58,wesa,bharrington,1998-06-01,,4,,float
b99.6,1999,nome,99nome130,sesa,,1999-06-15,,4,,hatch
b99.6,1999,nome,99nome311,sesa,bharrington,1999-06-18,,4,,float
b99.6,1999,nome,99nome44,sesa,bharrington,1999-06-23,,4,,float
b10.6,2010,ikpi,10ikpi10vj055,btgo,lworing,2010-06-19,,4,,lay
b09.6,2009,nome,09nome09nome49,sesa,jflamarre,2009-06-16,,1,,
b08.6,2008,nome,08nome08nome11,wesa,edastrous,2008-06-04,,2,,lay
b09.6,2009,nome,09nome09nome36,sesa,jflamarre,2009-06-10,,2,,
b09.6,2009,nome,09nome09nome53,sesa,jflamarre,2009-06-17,,2,,
b09.6,2009,nome,09nome09nome51,sesa,jflamarre,2009-06-17,,3,,
b09.6,2009,nome,09nome09nome16,wesa,jflamarre,2009-06-01,,4,,float
b09.6,2009,nome,09nome09nome18,dunl,jflamarre,2009-06-02,,4,,float
b09.6,2009,nome,09nome09nome22,wesa,jflamarre,2009-06-05,,4,,float
b09.5,2009,nome,09nome09nome3,wesa,bharrington,2009-05-30,,4,,float
b09.6,2009,nome,09nome09nome31,wesa,jflamarre,2009-06-07,,4,,float
b09.6,2009,nome,09nome09nome33,sesa,jflamarre,2009-06-07,,4,,float
b09.6,2009,nome,09nome09nome35,sesa,jflamarre,2009-06-07,,4,,float
b09.6,2009,nome,09nome09nome47,wesa,jflamarre,2009-06-15,,4,,
b09.5,2009,nome,09nome09nome9,wesa,bharrington,2009-05-31,,4,,float
b08.6,2008,nome,08nome08nome3,sesa,edastrous,2008-06-03,,6,,float
b97.5,1997,nome,97nome12,wesa,,1997-05-28,,4,,
b97.6,1997,nome,97nome124,sesa,,1997-06-15,,4,,
b97.6,1997,nome,97nome126,wesa,,1997-06-03,,4,,
b97.6,1997,nome,97nome3,sesa,,1997-06-11,,4,,
b97.6,1997,nome,97nome39,sesa,,1997-06-14,,4,,
b98.6,1998,nome,98nome199,wesa,,1998-06-17,,4,,hatch
b11.7,2011,chau,11chaupesabyv001,pesa,bhill,2011-07-07,,,,
b11.7,2011,chau,11chaupesadvs001,pesa,bhill,2011-07-07,,,,
b11.7,2011,chau,11chausbdodvs001,sbdo,bhill,2011-07-07,,,,
b04.6,2004,coat,04coatapg01,amgp,,2004-06-29,,4,,
b04.6,2004,coat,04coatapg02,amgp,,2004-06-29,,4,,
b04.6,2004,coat,04coatapj01,amgp,,2004-06-24,,4,,lay
b04.7,2004,coat,04coatapj02,amgp,,2004-07-11,,3,,
b04.7,2004,coat,04coatapp01,amgp,,2004-07-01,,2,,
b04.7,2004,coat,04coatapp02,amgp,,2004-07-04,,4,,
b04.7,2004,coat,04coatapp03,amgp,,2004-07-11,,4,,
b04.6,2004,coat,04coatbbg01,bbpl,,2004-06-27,,4,,
b04.6,2004,coat,04coatbbg02,bbpl,,2004-06-30,,4,,
b04.6,2004,coat,04coatbbg03,bbpl,,2004-06-30,,4,,
b04.7,2004,coat,04coatbbg04,bbpl,,2004-07-22,,4,,
b04.6,2004,coat,04coatbbj01,bbpl,,2004-06-29,,4,,
b04.7,2004,coat,04coatbbp01,bbpl,,2004-07-01,,4,,
b04.6,2004,coat,04coatdug01,dunl,,2004-06-25,,4,,lay
b04.6,2004,coat,04coatdug02,dunl,,2004-06-27,,4,,
b04.6,2004,coat,04coatdug03,dunl,,2004-06-27,,4,,
b04.7,2004,coat,04coatdug04,dunl,,2004-07-15,,3,,
b04.6,2004,coat,04coatdug05,dunl,,2004-06-30,,4,,
b04.7,2004,coat,04coatdug06,dunl,,2004-07-01,,4,,
b04.7,2004,coat,04coatdug07,dunl,,2004-07-16,,4,,
b04.6,2004,coat,04coatduj01,dunl,,2004-06-26,,4,,
b04.7,2004,coat,04coatduj02,dunl,,2004-07-01,,4,,
b04.7,2004,coat,04coatduj03,dunl,,2004-07-02,,4,,
b04.7,2004,coat,04coatduj04,dunl,,2004-07-04,,4,,
b04.7,2004,coat,04coatduj05,dunl,,2004-07-08,,4,,
b04.7,2004,coat,04coatduj06,dunl,,2004-07-16,,4,,
b04.7,2004,coat,04coatduj07,dunl,,2004-07-14,,4,,
b04.7,2004,coat,04coatduj08,dunl,,2004-07-18,,4,,
b04.7,2004,coat,04coatduj09,dunl,,2004-07-22,,4,,
b04.6,2004,coat,04coatdup01,dunl,,2004-06-25,,,,
b04.6,2004,coat,04coatdup03,dunl,,2004-06-26,,,,
b04.6,2004,coat,04coatdup04,dunl,,2004-06-27,,,,lay
b04.6,2004,coat,04coatdup05,dunl,,2004-06-30,,4,,
b04.6,2004,coat,04coatdup06,dunl,,2004-06-30,,4,,
b04.7,2004,coat,04coatdup07,dunl,,2004-07-06,,4,,
b04.7,2004,coat,04coatdup08,dunl,,2004-07-08,,4,,
b04.7,2004,coat,04coatdup09,dunl,,2004-07-10,,4,,
b04.7,2004,coat,04coatdup10,dunl,,2004-07-17,,4,,
b04.7,2004,coat,04coatdup11,dunl,,2004-07-17,,3,,
b04.6,2004,coat,04coathgj01,herg,,2004-06-28,,,,
b04.7,2004,coat,04coathgp01,herg,,2004-07-10,,,,
b04.6,2004,coat,04coatllg01,lalo,,2004-06-28,,4,,
b04.6,2004,coat,04coatllg02,lalo,,2004-06-29,,5,,
b04.6,2004,coat,04coatllj01,lalo,,2004-06-21,,,,
b04.6,2004,coat,04coatllj02,lalo,,2004-06-25,,,,
b04.6,2004,coat,04coatllj03,lalo,,2004-06-28,,,,
b04.6,2004,coat,04coatllj04,lalo,,2004-06-29,,,,
b04.7,2004,coat,04coatllj05,lalo,,2004-07-04,,,,
b04.7,2004,coat,04coatllj06,lalo,,2004-07-04,,,,
b04.7,2004,coat,04coatllj07,lalo,,2004-07-09,,5,,
b04.6,2004,coat,04coatllp01,lalo,,2004-06-23,,,,
b04.6,2004,coat,04coatllp02,lalo,,2004-06-25,,4,,
b04.6,2004,coat,04coatllp03,lalo,,2004-06-28,,,,
b04.6,2004,coat,04coatllp04,lalo,,2004-06-29,,,,
b04.6,2004,coat,04coatllp05,lalo,,2004-06-29,,6,,
b04.7,2004,coat,04coatllp06,lalo,,2004-07-04,,,,
b04.7,2004,coat,04coatpjp01,paja,,2004-07-04,,,,
b04.7,2004,coat,04coatrpg01,reph,,2004-07-06,,4,,
b04.6,2004,coat,04coatrpj01,reph,,2004-06-21,,4,,lay
b04.6,2004,coat,04coatrpj03,reph,,2004-06-28,,,,
b04.6,2004,coat,04coatrpp01,reph,,2004-06-27,,4,,lay
b04.6,2004,coat,04coatrpp02,reph,,2004-06-30,,4,,
b04.7,2004,coat,04coatrtg01,rutu,,2004-07-12,,4,,
b04.7,2004,coat,04coatrtg02,rutu,,2004-07-12,,2,,
b04.6,2004,coat,04coatssg01,sesa,,2004-06-30,,4,,
b04.6,2004,coat,04coatssg02,sesa,,2004-06-30,,4,,
b04.6,2004,coat,04coatssg03,sesa,,2004-06-30,,4,,
b04.6,2004,coat,04coatssg04,sesa,,2004-06-30,,4,,
b04.7,2004,coat,04coatssg05,sesa,,2004-07-02,,4,,
b04.6,2004,coat,04coatssg06,sesa,,2004-06-27,,4,,lay
b04.7,2004,coat,04coatssg07,sesa,,2004-07-05,,4,,
b04.7,2004,coat,04coatssg08,sesa,,2004-07-06,,4,,
b04.7,2004,coat,04coatssg09,sesa,,2004-07-06,,4,,
b04.7,2004,coat,04coatssg10,sesa,,2004-07-10,,4,,
b04.7,2004,coat,04coatssg11,sesa,,2004-07-10,,4,,
b04.7,2004,coat,04coatssg12,sesa,,2004-07-10,,4,,
b04.7,2004,coat,04coatssg13,sesa,,2004-07-11,,,,
b04.7,2004,coat,04coatssg14,sesa,,2004-07-12,,4,,
b04.7,2004,coat,04coatssg15,sesa,,2004-07-14,,4,,
b04.7,2004,coat,04coatssg16,sesa,,2004-07-16,,4,,
b04.7,2004,coat,04coatssg17,sesa,,2004-07-16,,2,,
b04.7,2004,coat,04coatssg18,sesa,,2004-07-20,,4,,
b04.6,2004,coat,04coatssj01,sesa,,2004-06-26,,4,,lay
b04.6,2004,coat,04coatssj02,sesa,,2004-06-28,,4,,lay
b04.6,2004,coat,04coatssj03,sesa,,2004-06-29,,4,,
b04.6,2004,coat,04coatssj04,sesa,,2004-06-29,,4,,
b04.6,2004,coat,04coatssj05,sesa,,2004-06-30,,4,,
b04.7,2004,coat,04coatssj06,sesa,,2004-07-01,,4,,
b04.7,2004,coat,04coatssj07,sesa,,2004-07-01,,4,,
b04.7,2004,coat,04coatssj08,sesa,,2004-07-02,,4,,
b04.7,2004,coat,04coatssj09,sesa,,2004-07-05,,4,,
b04.7,2004,coat,04coatssj10,sesa,,2004-07-05,,4,,lay
b04.7,2004,coat,04coatssj11,sesa,,2004-07-05,,4,,
b04.7,2004,coat,04coatssj12,sesa,,2004-07-06,,3,,lay
b04.7,2004,coat,04coatssj13,sesa,,2004-07-06,,4,,
b04.7,2004,coat,04coatssj14,sesa,,2004-07-09,,4,,
b04.7,2004,coat,04coatssj15,sesa,,2004-07-11,,4,,
b04.7,2004,coat,04coatssj17,sesa,,2004-07-11,,4,,
b04.7,2004,coat,04coatssj18,sesa,,2004-07-15,,4,,
b04.6,2004,coat,04coatssp02,sesa,,2004-06-25,,4,,lay
b04.6,2004,coat,04coatssp03,sesa,,2004-06-26,,,,
b04.6,2004,coat,04coatssp04,sesa,,2004-06-28,,4,,
b04.6,2004,coat,04coatssp05,sesa,,2004-06-29,,4,,
b04.6,2004,coat,04coatssp06,sesa,,2004-06-29,,4,,
b04.6,2004,coat,04coatssp07,sesa,,2004-06-29,,4,,
b04.6,2004,coat,04coatssp08,sesa,,2004-06-30,,4,,
b04.6,2004,coat,04coatssp09,sesa,,2004-06-30,,4,,
b04.6,2004,coat,04coatssp10,sesa,,2004-06-30,,4,,
b04.7,2004,coat,04coatssp11,sesa,,2004-07-01,,4,,
b04.7,2004,coat,04coatssp12,sesa,,2004-07-01,,4,,
b04.7,2004,coat,04coatssp13,sesa,,2004-07-02,,4,,
b04.7,2004,coat,04coatssp14,sesa,,2004-07-04,,4,,
b04.7,2004,coat,04coatssp15,sesa,,2004-07-06,,4,,
b04.7,2004,coat,04coatssp16,sesa,,2004-07-16,,4,,
b04.6,2004,coat,04coatwrj01,wrsa,,2004-06-30,,4,,
b05.6,2005,coat,05coatapj01,amgp,lmckinnon,2005-06-20,,4,,
b05.6,2005,coat,05coatapj02,amgp,lmckinnon,2005-06-28,,4,,
b05.6,2005,coat,05coatapp01,amgp,lmckinnon,2005-06-17,,4,,lay
b05.6,2005,coat,05coatapp02,amgp,lmckinnon,2005-06-18,,4,,
b05.6,2005,coat,05coatapt01,amgp,lmckinnon,2005-06-26,,4,,
b05.6,2005,coat,05coatapt02,amgp,lmckinnon,2005-06-27,,4,,
b05.7,2005,coat,05coatapt03,amgp,lmckinnon,2005-07-03,,4,,
b05.7,2005,coat,05coatapt04,amgp,lmckinnon,2005-07-04,,4,,
b05.6,2005,coat,05coatbbt01,bbpl,lmckinnon,2005-06-30,,4,,
b05.6,2005,coat,05coatbbt02,bbpl,lmckinnon,2005-06-30,,4,,
b05.7,2005,coat,05coatbbt03,bbpl,lmckinnon,2005-07-11,,4,,
